Date ;Reg time ;Region id ;Region ;Municipal ;Nick ;Competence ;EAWS problem ;Cause/ weaklayer ;Type ;Catch 1 ;Catch 2 ;Catch 3 ;Catch 4 ;Size ;Trigger
2016-03-31 ;2016-03-31 19:04 ;0 ; ;FAUSKE ;SindreH@ObsKorps ;*** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-03-31 ;2016-03-31 19:09 ;107 ;Kåfjord ;KÅFJORD ;Siggen@obskorps ;*** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;1 - Harmless (sluff) ;Low additional load
2016-03-31 ;2016-03-31 19:09 ;107 ;Kåfjord ;KÅFJORD ;Siggen@obskorps ;*** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2016-03-31 ;2016-03-31 19:40 ;131 ;Svartisen ;RANA ;Gøran@ObsKorps ;**** ; ; ; ; ; ; ; ;2 - Small ;High additional load
2016-03-31 ;2016-03-31 19:40 ;131 ;Svartisen ;RANA ;Gøran@ObsKorps ;**** ;Wet snow ;Wet snow on the surface ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;High additional load
2016-04-01 ;2016-04-01 07:19 ;113 ;Harstad ;KVÆFJORD ;Anders  ;*** ; ; ;Dry slab avalanche ; ; ; ; ;1 - Harmless (sluff) ;High additional load
2016-04-01 ;2016-04-01 12:01 ;112 ;Bardu ;BARDU ;mortenh@obskorps ;***** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-04-01 ;2016-04-01 12:01 ;112 ;Bardu ;BARDU ;mortenh@obskorps ;***** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2016-04-01 ;2016-04-01 11:16 ;121 ;Fjordane ;JØLSTER ;SiljeM@Svv ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2016-04-01 ;2016-04-01 11:18 ;0 ; ;KVINNHERAD ;Njål@SVV ;**** ;New snow ;Poor bonding between crust and overlying snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;High additional load
2016-04-01 ;2016-04-01 21:59 ;116 ;Lofoten ;VÅGAN ;Helen@ObsKorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-01 ;2016-04-01 12:28 ;119 ;Sunnmøre ;VOLDA ;Ingrid@NVE ;Unknown ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-04-01 ;2016-04-01 12:28 ;119 ;Sunnmøre ;VOLDA ;Ingrid@NVE ;Unknown ;New snow ;Loose snow ;Loose dry avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-01 ;2016-04-01 12:51 ;126 ;Hemsedalfjella ;HEMSEDAL ;Jørgen@obskorps ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2016-04-01 ;2016-04-01 12:57 ;107 ;Kåfjord ;KÅFJORD ;jan arild@NVE ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ; ; ;2 - Small ;High additional load
2016-04-01 ;2016-04-01 14:02 ;118 ;Romsdal ;RAUMA ;Urpu@Romsdal ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ; ;2 - Small ;High additional load
2016-04-01 ;2016-04-01 14:14 ;115 ;Vesterålen ;KVÆFJORD ;Steinar@ObsKorps ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;High additional load
2016-04-01 ;2016-04-01 18:33 ;123 ;Jotunheimen ;VANG ;Even@BerntsenFjell ;Unknown ;New snow ;Poor bonding between crust and overlying snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
2016-04-02 ;2016-04-02 07:35 ;125 ;Hallingskarvet ;ULVIK ;Kjell Erik Banenor ;*** ; ;Loose snow ; ; ; ; ; ; ;
2016-04-02 ;2016-04-02 07:35 ;125 ;Hallingskarvet ;ULVIK ;Kjell Erik Banenor ;*** ; ; ; ; ; ; ; ; ;
2016-04-02 ;2016-04-02 12:24 ;120 ;Nordfjord ;STRYN ;JanR@ObsKorps ;**** ;New snow ;Poor bonding between crust and overlying snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2016-04-02 ;2016-04-02 12:24 ;120 ;Nordfjord ;STRYN ;JanR@ObsKorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;3 - Medium ;Spontaneous release
2016-04-02 ;2016-04-02 12:24 ;106 ;Alta ;ALTA ;Bjørnulf@ObsKorps ;**** ; ;Loose snow ; ; ; ;The overlying slab is soft. ; ;2 - Small ;Spontaneous release
2016-04-02 ;2016-04-02 13:52 ;111 ;Lyngsalpan ;BALSFJORD ;JonasD@ObsKorps ;***** ;Wet snow ;Water pooling in/above snow layers ;Loose wet avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Spontaneous release
2016-04-02 ;2016-04-02 14:20 ;111 ;Lyngsalpan ;LYNGEN ;LyngenDavid@ObsKorps ;*** ;Wet snow ;Water pooling in/above snow layers ;Wet slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;High additional load
2016-04-02 ;2016-04-02 14:28 ;111 ;Lyngsalpan ;LYNGEN ;Espen@ObsKorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ; ;2 - Small ;High additional load
2016-04-02 ;2016-04-02 14:30 ;108 ;Tromsø ;TROMSØ ;Siggen@obskorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-02 ;2016-04-02 14:37 ;123 ;Jotunheimen ;LOM ;Sander@ObsKorps ;** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2016-04-02 ;2016-04-02 14:48 ;124 ;Voss ;KVAM ;jkvn@alf ;** ;Wet snow ;Buried weak layer of faceted snow beneath a crust ;Wet slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ; ;3 - Medium ;High additional load
2016-04-02 ;2016-04-02 18:36 ;113 ;Harstad ; ;Kristoffer@ObsKorps ;*** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;High additional load
2016-04-02 ;2016-04-02 17:26 ;108 ;Tromsø ;TROMSØ ;MagnusH ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2016-04-02 ;2016-04-02 17:26 ;108 ;Tromsø ;TROMSØ ;MagnusH ;**** ;Wet snow ;Wet snow on the surface ;Loose wet avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Spontaneous release
2016-04-03 ;2016-04-03 10:26 ;120 ;Nordfjord ;GLOPPEN ;LarsO@obskorps ;*** ; ;Buried weak layer of new snow ; ; ; ; ; ; ;
2016-04-03 ;2016-04-03 12:35 ;108 ;Tromsø ;TROMSØ ;Marianne ;**** ;Wet snow ; ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Low additional load
2016-04-03 ;2016-04-06 10:59 ;118 ;Romsdal ;RAUMA ;JonMAa ;Unknown ; ;Loose snow ; ; ; ; ; ;1 - Harmless (sluff) ;Low additional load
2016-04-03 ;2016-04-03 12:48 ;116 ;Lofoten ;VÅGAN ;JonasD@ObsKorps ;***** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-04-03 ;2016-04-03 13:38 ;118 ;Romsdal ;RAUMA ;Urpu@Romsdal ;**** ;Wet snow ;Wet snow on the surface ;Loose wet avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2016-04-03 ;2016-04-03 13:51 ;107 ;Kåfjord ;KÅFJORD ;jan arild@NVE ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2016-04-03 ;2016-04-03 19:54 ;108 ;Tromsø ;TROMSØ ;Hans-Jørgen@ObsKorps ;*** ; ; ; ; ; ; ; ; ;
2016-04-03 ;2016-04-03 19:54 ;108 ;Tromsø ;TROMSØ ;Hans-Jørgen@ObsKorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-03 ;2016-04-03 19:58 ;119 ;Sunnmøre ;STRANDA ;Stig Løland@obskorps ;*** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2016-04-03 ;2016-04-03 19:58 ;119 ;Sunnmøre ;STRANDA ;Stig Løland@obskorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-04 ;2016-04-05 08:44 ;111 ;Lyngsalpan ;LYNGEN ;Patrik@ObsKorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-04 ;2016-04-04 10:45 ;108 ;Tromsø ;TROMSØ ;Siggen@obskorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-04 ;2016-04-04 13:01 ;109 ;Balsfjord ;TROMSØ ;ToreV@met ;***** ;Wet snow ;Wet snow/melting near the ground ;Loose wet avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Spontaneous release
2016-04-04 ;2016-04-04 13:01 ;109 ;Balsfjord ;TROMSØ ;ToreV@met ;***** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
2016-04-04 ;2016-04-04 13:04 ;114 ;Narvik ;NARVIK ;Kaj@obskorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-04 ;2016-04-04 13:15 ;125 ;Hallingskarvet ;ULVIK ;Kjell Erik Banenor ;*** ;New snow ;Poor bonding between crust and overlying snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2016-04-04 ;2016-04-04 14:06 ;122 ;Sogn ;LUSTER ;martin@obskorps ;**** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2016-04-04 ;2016-04-04 14:06 ;122 ;Sogn ;LUSTER ;martin@obskorps ;**** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2016-04-04 ;2016-04-04 14:10 ;111 ;Lyngsalpan ;LYNGEN ;LyngenDavid@ObsKorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ; ;High additional load
2016-04-04 ;2016-04-04 15:29 ;130 ;Nordenskioldland ;SVALBARD ;Jens Abild ;*** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ; ; ;2 - Small ;Low additional load
2016-04-04 ;2016-04-04 21:27 ;117 ;Trollheimen ;Oppdal ;torolav@obskorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-05 ;2016-04-05 13:57 ;121 ;Fjordane ;JØLSTER ;birgitrustad ;**** ; ;Buried weak layer of new snow ; ; ; ; ; ;2 - Small ;High additional load
2016-04-05 ;2016-04-05 18:53 ;123 ;Jotunheimen ;LOM ;Albert ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ;The overlying slab is soft. ; ;1 - Harmless (sluff) ;Low additional load
2016-04-05 ;2016-04-05 14:01 ;121 ;Fjordane ;JØLSTER ;birgitrustad ;**** ;Wet snow ; ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-05 ;2016-04-05 15:38 ;130 ;Nordenskioldland ;SVALBARD ;harvey@ObsKorps ;Unknown ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2016-04-05 ;2016-04-05 15:38 ;130 ;Nordenskioldland ;SVALBARD ;harvey@ObsKorps ;Unknown ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2016-04-05 ;2016-04-05 14:32 ;118 ;Romsdal ;RAUMA ;Halvor@NVE ;***** ; ; ; ; ; ;The overlying slab is soft. ; ; ;
2016-04-05 ;2016-04-05 14:37 ;130 ;Nordenskioldland ;SVALBARD ;Jannicke@obskorps ;*** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ; ;High additional load
2016-04-05 ;2016-04-05 15:57 ;127 ;Røldal ;ODDA ;Nils@obskorps ;*** ;Wet snow ;Wet snow/melting near the ground ;Wet slab avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-05 ;2016-04-05 15:57 ;127 ;Røldal ;ODDA ;Nils@obskorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Low additional load
2016-04-05 ;2016-04-05 17:13 ;0 ; ;FAUSKE ;SindreH@ObsKorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-05 ;2016-04-05 18:45 ;115 ;Vesterålen ;SORTLAND ;Steinar@ObsKorps ;**** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2016-04-05 ;2016-04-05 19:07 ;112 ;Bardu ;BARDU ;mortenh@obskorps ;***** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-05 ;2016-04-05 19:51 ;131 ;Svartisen ;RANA ;Gøran@ObsKorps ;**** ; ; ; ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-05 ;2016-04-05 22:59 ;130 ;Nordenskioldland ;SVALBARD ;Kjetil@obskorps ;*** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2016-04-05 ;2016-04-05 22:59 ;130 ;Nordenskioldland ;SVALBARD ;Kjetil@obskorps ;*** ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ;1 - Harmless (sluff) ;Low additional load
2016-04-05 ;2016-04-06 08:44 ;119 ;Sunnmøre ;ØRSTA ;Stig Løland@obskorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-04-05 ;2016-04-05 22:20 ;106 ;Alta ;KVÆNANGEN ;Bjørnulf@ObsKorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-05 ;2016-04-05 22:20 ;106 ;Alta ;KVÆNANGEN ;Bjørnulf@ObsKorps ;**** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2016-04-05 ;2016-04-05 22:52 ;116 ;Lofoten ;VÅGAN ;Siggen@obskorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-06 ;2016-04-06 10:34 ;126 ;Hemsedalfjella ;HEMSEDAL ;Jørgen@obskorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-06 ;2016-04-06 11:12 ;117 ;Trollheimen ;Oppdal ;torolav@obskorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Low additional load
2016-04-06 ;2016-04-06 12:34 ;123 ;Jotunheimen ;VANG ;Leif@ObsKorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Low additional load
2016-04-06 ;2016-04-06 14:44 ;116 ;Lofoten ;VÅGAN ;JonasD@ObsKorps ;***** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-06 ;2016-04-06 13:16 ;113 ;Harstad ;IBESTAD ;mortenh@obskorps ;***** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
2016-04-06 ;2016-04-06 19:55 ;130 ;Nordenskioldland ;SVALBARD ;Jannicke@obskorps ;*** ; ;Loose snow ; ; ; ; ; ; ;High additional load
2016-04-06 ;2016-04-06 14:01 ;107 ;Kåfjord ;KÅFJORD ;jan arild@NVE ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;
2016-04-06 ;2016-04-06 14:27 ;124 ;Voss ;VOSS ;Julie@SVV ;**** ;Wet snow ;Water-saturated snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Spontaneous release
2016-04-06 ;2016-04-06 14:27 ;124 ;Voss ;VOSS ;Julie@SVV ;**** ;Wet snow ;Wet snow/melting near the ground ;Wet slab avalanche ; ; ; ; ;3 - Medium ;Spontaneous release
2016-04-06 ;2016-04-06 15:20 ;113 ;Harstad ;IBESTAD ;Vegardf@forsvaret ;***** ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;
2016-04-06 ;2016-04-06 16:16 ;113 ;Harstad ;IBESTAD ;fred@obskorps ;Unknown ;Wet snow ;Buried weak layer of new snow ;Wet slab avalanche ; ; ; ; ;1 - Harmless (sluff) ;High additional load
2016-04-06 ;2016-04-06 21:48 ;113 ;Harstad ; ;Espen@ObsKorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;High additional load
2016-04-06 ;2016-04-06 19:46 ;113 ;Harstad ;LAVANGEN ;Marius@obskorps ;*** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ; ;3 - Medium ;High additional load
2016-04-06 ;2016-04-06 22:37 ;116 ;Lofoten ;VÅGAN ;Siggen@obskorps ;*** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-06 ;2016-04-06 22:37 ;116 ;Lofoten ;VÅGAN ;Siggen@obskorps ;*** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2016-04-07 ;2016-04-07 11:01 ;121 ;Fjordane ;JØLSTER ;Ingrid SVV ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-07 ;2016-04-07 11:12 ;118 ;Romsdal ;RAUMA ;Halvor@NVE ;***** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;Low additional load
2016-04-07 ;2016-04-07 11:12 ;118 ;Romsdal ;RAUMA ;Halvor@NVE ;***** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-04-07 ;2016-04-07 11:55 ;117 ;Trollheimen ;SUNNDAL ;hilde@obskorps/svv ;*** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-04-07 ;2016-04-07 15:44 ;118 ;Romsdal ;NESSET ;OskarBroden ;Unknown ;Wind-drifted snow ;Poor bonding between layers in wind deposited snow ;Dry slab avalanche ; ; ; ; ; ;
2016-04-07 ;2016-04-07 13:45 ;114 ;Narvik ;NARVIK ;Kaj@obskorps ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-07 ;2016-04-07 15:42 ;113 ;Harstad ; ;Espen@ObsKorps ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;1 - Harmless (sluff) ;Low additional load
2016-04-07 ;2016-04-07 15:45 ;124 ;Voss ;VOSS ;Njål@SVV ;**** ;Wet snow ;Loose snow ;Loose wet avalanche ; ; ; ; ;1 - Harmless (sluff) ;Spontaneous release
2016-04-07 ;2016-04-07 15:54 ;117 ;Trollheimen ;SUNNDAL ;Robert Ulfsnes ;Unknown ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-04-07 ;2016-04-07 16:18 ;130 ;Nordenskioldland ;SVALBARD ;Jens Abild ;*** ;Persistent weak layers ;Buried weak layer of faceted snow above a crust ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ; ; ;The collapsing weak layer is thin < 3 cm. ;3 - Medium ;High additional load
2016-04-07 ;2016-04-07 16:18 ;130 ;Nordenskioldland ;SVALBARD ;Jens Abild ;*** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ;A big and identifiable crystal in the weak layer. ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ; ;2 - Small ;Low additional load
2016-04-07 ;2016-04-07 18:01 ;123 ;Jotunheimen ;VANG ;Even@BerntsenFjell ;Unknown ;Persistent weak layers ;Buried weak layer of faceted snow near surface ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
2016-04-07 ;2016-04-07 19:14 ;129 ;Tamokdalen ;BALSFJORD ;Aadne@ObsKorps ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;1 - Harmless (sluff) ;Low additional load
2016-04-07 ;2016-04-07 23:12 ;130 ;Nordenskioldland ;SVALBARD ;Kjetil@obskorps ;*** ;Persistent weak layers ;Buried weak layer of faceted snow beneath a crust ;Dry slab avalanche ; ; ; ; ;2 - Small ;High additional load
2016-04-07 ;2016-04-07 23:23 ;131 ;Svartisen ;SALTDAL ;Siggen@obskorps ;*** ;Wind-drifted snow ;Buried weak layer of new snow ;Dry slab avalanche ; ; ; ; ;2 - Small ;Low additional load
2016-04-08 ;2016-04-08 09:03 ;108 ;Tromsø ;TROMSØ ;MagnusH ;**** ;New snow ;Buried weak layer of new snow ;Dry slab avalanche ; ;The weak layer collapses easily and clean (easy propagation). ;The overlying slab is soft. ;The collapsing weak layer is thin < 3 cm. ;2 - Small ;High additional load
